subno,condition,torder,trialid,time,p_EA,p_TA,p_HT,perform,performd,velocityd,accelerate,wgoal,correct,incorrect,correctnc,incorrectnc,req_velocity,wta,wea,wht,,,p_Htfit
150,-1,4,3,300,,,0.08,-1,11,0.2,-0.891,12,9,1,1,1,1.2,-5,-5,1,,,0.846
150,-1,4,3,360,,,0.489,-1,11,1.222,1.022,12,9,1,0,0,1.222,-5,-4,0,,,0.239
150,-1,4,3,420,,,0.55,-1,11,1.375,0.153,12,10,1,1,0,1.375,-5,-5,0,,,0.303
150,-1,4,3,480,,,0.229,-2,10,0.571,-0.804,12,11,2,1,1,1.571,-5,-5,0,,,0.052
150,-1,4,3,540,,,0.267,-3,9,0.667,0.095,12,11,3,0,1,1.667,-5,-5,-1,,,1.604
150,-1,4,3,600,,,0.32,-4,8,0.8,0.133,12,12,4,1,1,1.8,-5,-5,-4,,,18.662
150,-1,4,3,660,,,0.4,-5,7,1,0.2,12,13,5,1,1,2,-3,-5,-4,,,19.36
150,-1,4,3,720,,,0.533,-6,6,1.333,0.333,12,13,6,0,1,2.333,-5,-4,-3,,,12.484
150,-1,4,3,780,,,1.2,-6,6,3,1.667,12,14,6,1,0,3,-5,-3,-3,,,17.64
150,-1,4,3,840,,,2.4,-6,6,6,3,12,14,6,0,0,6,-5,-4,-2,,,19.36
150,-1,5,5,60,,,-0.171,-1,7,-0.429,-0.429,8,3,1,3,1,0.571,-4,-3,-2,,,3.344
150,-1,5,5,120,,,0.215,-1,7,0.538,0.967,8,4,1,1,0,0.538,0,-4,-2,,,4.908
150,-1,5,5,180,,,0.233,-1,7,0.583,0.045,8,6,1,2,0,0.583,-4,-1,-1,,,1.521
150,-1,5,5,240,,,-0.145,-2,6,-0.364,-0.947,8,8,2,2,1,0.636,-1,-3,-1,,,0.73
150,-1,5,5,300,,,0.24,-2,6,0.6,0.964,8,8,2,0,0,0.6,-4,-2,0,,,0.058
150,-1,5,5,360,,,0.267,-2,6,0.667,0.067,8,8,2,0,0,0.667,-3,-5,-1,,,1.604
150,-1,5,5,420,,,-0.1,-3,5,-0.25,-0.917,8,9,3,1,1,0.75,-5,-4,-1,,,0.81
150,-1,5,5,480,,,0.286,-3,5,0.714,0.964,8,9,3,0,0,0.714,-5,-4,-1,,,1.653
150,-1,5,5,540,,,0.333,-3,5,0.833,0.119,8,11,3,2,0,0.833,-5,-3,-1,,,1.778
150,-1,5,5,600,,,0.4,-3,5,1,0.167,8,11,3,0,0,1,-5,-1,-1,,,1.96
150,-1,5,5,660,,,-0.3,-5,3,-0.75,-1.75,8,12,5,1,2,1.25,0,-2,1,,,1.69
150,-1,5,5,720,,,0,-6,2,0,0.75,8,13,6,1,1,1,-5,-2,0,,,0
150,-1,5,5,780,,,0.4,-6,2,1,1,8,14,6,1,0,1,-5,-1,1,,,0.36
150,-1,5,5,840,,,0.8,-6,2,2,1,8,14,6,0,0,2,-5,0,3,,,4.84
150,-1,6,2,60,,,-0.571,-2,6,-1.429,-1.429,8,3,2,3,2,0.571,-5,-4,1,,,2.469
150,-1,6,2,120,,,0.185,-2,6,0.462,1.89,8,4,2,1,0,0.462,-5,0,1,,,0.665
150,-1,6,2,180,,,-0.2,-3,5,-0.5,-0.962,8,5,3,1,1,0.5,0,-3,1,,,1.44
150,-1,6,2,240,,,-0.218,-4,4,-0.545,-0.045,8,6,4,1,1,0.455,-4,-2,-1,,,0.611
150,-1,6,2,300,,,0.16,-4,4,0.4,0.945,8,6,4,0,0,0.4,-1,-2,0,,,0.026
150,-1,6,2,360,,,0.178,-4,4,0.444,0.044,8,6,4,0,0,0.444,-5,1,0,,,0.032
150,-1,6,2,420,,,0.2,-4,4,0.5,0.056,8,7,4,1,0,0.5,-3,0,-1,,,1.44
150,-1,6,2,480,,,0.229,-4,4,0.571,0.071,8,8,4,1,0,0.571,-5,-2,-1,,,1.509
150,-1,6,2,540,,,-0.133,-5,3,-0.333,-0.905,8,9,5,1,1,0.667,-5,-3,-2,,,3.484
150,-1,6,2,600,,,-0.16,-6,2,-0.4,-0.067,8,9,6,0,1,0.6,-3,-3,0,,,0.026
150,-1,6,2,660,,,-0.2,-7,1,-0.5,-0.1,8,10,7,1,1,0.5,-5,-4,1,,,1.44
150,-1,6,2,720,,,-0.267,-8,0,-0.667,-0.167,8,11,8,1,1,0.333,-1,-1,0,,,0.071
150,-1,6,2,780,,,0,-8,0,0,0.667,8,12,8,1,0,0,-5,-1,4,,,16
150,-1,6,2,840,,,0,-8,0,0,0,8,12,8,0,0,0,-5,-1,-1,,,1
151,1,2,3,60,,,0.571,2,-6,1.429,1.429,8,2,1,2,1,0.571,1,1,0,,,0.327
151,1,2,3,120,,,0.615,4,-4,1.538,0.11,8,4,2,2,1,0.462,1,2,0,,,0.379
151,1,2,3,180,,,0.267,5,-3,0.667,-0.872,8,5,2,1,0,0.333,2,2,0,,,0.071
151,1,2,3,240,,,0.291,6,-2,0.727,0.061,8,6,2,1,0,0.273,2,2,0,,,0.085
151,1,2,3,300,,,0.32,7,-1,0.8,0.073,8,7,3,1,1,0.2,2,2,0,,,0.102
151,1,2,3,360,,,-0.044,7,-1,-0.111,-0.911,8,7,3,0,0,0.111,1,1,0,,,0.002
151,1,2,3,420,,,-0.05,7,-1,-0.125,-0.014,8,7,3,0,0,0.125,1,1,0,,,0.003
151,1,2,3,480,,,0.343,8,0,0.857,0.982,8,8,4,1,1,0.143,1,2,2,,,2.746
151,1,2,3,540,,,0,8,0,0,-0.857,8,8,6,0,2,0,1,2,2,,,4
151,1,2,3,600,,,0,8,0,0,0,8,8,7,0,1,0,1,1,2,,,4
151,1,2,3,660,,,0.4,9,1,1,1,8,9,9,1,2,0,1,1,1,,,0.36
151,1,2,3,720,,,0.4,10,2,1,0,8,10,9,1,0,0,0,1,1,,,0.36
151,1,2,3,780,,,0.4,11,3,1,0,8,11,9,1,0,0,0,1,1,,,0.36
151,1,2,3,840,,,0,11,3,0,-1,8,11,9,0,0,0,-1,-1,0,,,0
151,1,3,2,60,,,0.857,3,-9,2.143,2.143,12,3,1,3,1,0.857,1,1,0,,,0.735
151,1,3,2,120,,,0.123,4,-8,0.308,-1.835,12,4,2,1,1,0.692,1,1,0,,,0.015
151,1,3,2,180,,,0.133,5,-7,0.333,0.026,12,5,3,1,1,0.667,0,1,0,,,0.018
151,1,3,2,240,,,-0.255,5,-7,-0.636,-0.97,12,5,4,0,1,0.636,0,1,0,,,0.065
151,1,3,2,300,,,0.12,6,-6,0.3,0.936,12,6,4,1,0,0.7,1,1,1,,,0.774
151,1,3,2,360,,,-0.267,6,-6,-0.667,-0.967,12,6,4,0,0,0.667,1,1,0,,,0.071
151,1,3,2,420,,,-0.3,6,-6,-0.75,-0.083,12,6,5,0,1,0.75,1,1,1,,,1.69
151,1,3,2,480,,,0.057,7,-5,0.143,0.893,12,7,5,1,0,0.857,0,0,1,,,0.889
151,1,3,2,540,,,0.067,8,-4,0.167,0.024,12,8,5,1,0,0.833,1,1,0,,,0.004
151,1,3,2,600,,,0.08,9,-3,0.2,0.033,12,9,6,1,1,0.8,1,1,1,,,0.846
151,1,3,2,660,,,-0.3,9,-3,-0.75,-0.95,12,9,7,0,1,0.75,1,1,1,,,1.69
151,1,3,2,720,,,0,10,-2,0,0.75,12,10,8,1,1,1,1,1,0,,,0
151,1,3,2,780,,,0,11,-1,0,0,12,11,9,1,1,1,1,2,0,,,0
151,1,3,2,840,,,-0.4,11,-1,-1,-1,12,11,9,0,0,1,2,1,0,,,0.16
151,1,4,5,60,,,1.257,4,-8,3.143,3.143,12,4,0,4,0,0.857,1,1,0,,,1.58
151,1,4,5,120,,,0.154,5,-7,0.385,-2.758,12,5,0,1,0,0.615,1,1,0,,,0.024
151,1,4,5,180,,,0.567,7,-5,1.417,1.032,12,7,0,2,0,0.583,1,1,0,,,0.321
151,1,4,5,240,,,0.218,8,-4,0.545,-0.871,12,8,1,1,1,0.455,1,1,-1,,,1.484
151,1,4,5,300,,,0.24,9,-3,0.6,0.055,12,9,1,1,0,0.4,1,1,0,,,0.058
151,1,4,5,360,,,-0.133,9,-3,-0.333,-0.933,12,9,1,0,0,0.333,1,1,-1,,,0.751
151,1,4,5,420,,,0.25,10,-2,0.625,0.958,12,10,1,1,0,0.375,1,1,1,,,0.563
151,1,4,5,480,,,0.686,12,0,1.714,1.089,12,12,1,2,0,0.286,-1,1,2,,,1.727
151,1,4,5,540,,,0.8,14,2,2,0.286,12,14,1,2,0,0,0,1,2,,,1.44
151,1,4,5,600,,,0,14,2,0,-2,12,14,1,0,0,0,1,1,1,,,1
151,1,4,5,660,,,0,14,2,0,0,12,14,3,0,2,0,1,1,1,,,1
151,1,4,5,720,,,0.8,16,4,2,2,12,16,3,2,0,0,0,1,1,,,0.04
151,1,4,5,780,,,0.4,17,5,1,-1,12,17,3,1,0,0,1,1,0,,,0.16
151,1,4,5,840,,,0,17,5,0,-1,12,17,3,0,0,0,1,1,0,,,0
151,1,5,4,60,,,0.743,3,-13,1.857,1.857,16,3,0,3,0,1.143,1,1,0,,,0.552
151,1,5,4,120,,,0.8,6,-10,2,0.143,16,6,0,3,0,1,0,0,0,,,0.64
151,1,5,4,180,,,0.467,8,-8,1.167,-0.833,16,8,0,2,0,0.833,0,0,1,,,0.284
151,1,5,4,240,,,-0.291,8,-8,-0.727,-1.894,16,8,1,0,1,0.727,1,1,-1,,,0.503
151,1,5,4,300,,,-0.32,8,-8,-0.8,-0.073,16,8,2,0,1,0.8,1,1,-1,,,0.462
151,1,5,4,360,,,-0.356,8,-8,-0.889,-0.089,16,8,2,0,0,0.889,0,0,-1,,,0.415
151,1,5,4,420,,,0,9,-7,0,0.889,16,9,2,1,0,1,1,1,0,,,0
151,1,5,4,480,,,0,10,-6,0,0,16,10,2,1,0,1,1,1,0,,,0
151,1,5,4,540,,,0,11,-5,0,0,16,11,3,1,1,1,1,1,1,,,1
151,1,5,4,600,,,0.4,13,-3,1,1,16,13,3,2,0,1,1,1,0,,,0.16
151,1,5,4,660,,,0.5,15,-1,1.25,0.25,16,15,3,2,0,0.75,1,1,0,,,0.25
151,1,5,4,720,,,0.667,17,1,1.667,0.417,16,17,3,2,0,0.333,1,1,2,,,1.778
151,1,5,4,780,,,0,17,1,0,-1.667,16,17,3,0,0,0,-1,-1,1,,,1
151,1,5,4,840,,,0,17,1,0,0,16,17,3,0,0,0,-1,-1,1,,,1
151,1,6,6,60,,,-0.457,0,-16,-1.143,-1.143,16,0,2,0,2,1.143,1,0,-1,,,0.295
151,1,6,6,120,,,-0.092,1,-15,-0.231,0.912,16,1,3,1,1,1.231,1,0,1,,,1.193
151,1,6,6,180,,,-0.1,2,-14,-0.25,-0.019,16,2,5,1,2,1.25,0,1,0,,,0.01
151,1,6,6,240,,,-0.509,2,-14,-1.273,-1.023,16,2,5,0,0,1.273,-1,-1,-2,,,2.223
151,1,6,6,300,,,0.64,5,-11,1.6,2.873,16,5,5,3,0,1.4,1,-1,-2,,,6.97
151,1,6,6,360,,,-0.489,5,-11,-1.222,-2.822,16,5,5,0,0,1.222,1,-1,-1,,,0.261
151,1,6,6,420,,,-0.55,5,-11,-1.375,-0.153,16,5,5,0,0,1.375,1,1,-1,,,0.203
151,1,6,6,480,,,0.571,8,-8,1.429,2.804,16,8,5,3,0,1.571,1,1,0,,,0.327
151,1,6,6,540,,,-0.133,9,-7,-0.333,-1.762,16,9,5,1,0,1.333,1,1,-1,,,0.751
151,1,6,6,600,,,-0.56,9,-7,-1.4,-1.067,16,9,6,0,1,1.4,1,1,0,,,0.314
151,1,6,6,660,,,0.1,11,-5,0.25,1.65,16,11,7,2,1,1.75,1,-1,-1,,,1.21
151,1,6,6,720,,,0.133,13,-3,0.333,0.083,16,13,7,2,0,1.667,2,1,-1,,,1.284
151,1,6,6,780,,,-0.6,13,-3,-1.5,-1.833,16,13,7,0,0,1.5,2,1,-2,,,1.96
151,1,6,6,840,,,-1.2,13,-3,-3,-1.5,16,13,7,0,0,3,-3,-2,-3,,,3.24
152,-1,2,3,60,,,-0.057,-1,11,-0.143,-0.143,12,2,1,2,1,0.857,1,-1,3,,,9.346
152,-1,2,3,120,,,-0.062,-2,10,-0.154,-0.011,12,3,2,1,1,0.846,1,-1,3,,,9.373
152,-1,2,3,180,,,-0.067,-3,9,-0.167,-0.013,12,4,3,1,1,0.833,2,1,3,,,9.404
152,-1,2,3,240,,,-0.073,-4,8,-0.182,-0.015,12,4,4,0,1,0.818,1,3,3,,,9.442
152,-1,2,3,300,,,0.32,-4,8,0.8,0.982,12,6,4,2,0,0.8,1,2,3,,,7.182
152,-1,2,3,360,,,0.356,-4,8,0.889,0.089,12,6,4,0,0,0.889,0,1,2,,,2.704
152,-1,2,3,420,,,0.4,-4,8,1,0.111,12,6,4,0,0,1,0,1,2,,,2.56
152,-1,2,3,480,,,0.457,-4,8,1.143,0.143,12,7,4,1,0,1.143,0,1,2,,,2.38
152,-1,2,3,540,,,0.133,-5,7,0.333,-0.81,12,8,5,1,1,1.333,0,1,1,,,0.751
152,-1,2,3,600,,,0.56,-5,7,1.4,1.067,12,10,5,2,0,1.4,0,1,1,,,0.194
152,-1,2,3,660,,,0.3,-6,6,0.75,-0.65,12,11,6,1,1,1.75,0,1,1,,,0.49
152,-1,2,3,720,,,0.4,-7,5,1,0.25,12,12,7,1,1,2,1,1,1,,,0.36
152,-1,2,3,780,,,1,-7,5,2.5,1.5,12,13,7,1,0,2.5,1,1,1,,,0
152,-1,2,3,840,,,2,-7,5,5,2.5,12,13,7,0,0,5,1,1,1,,,1
152,-1,3,5,60,,,-0.171,-1,7,-0.429,-0.429,8,2,1,2,1,0.571,1,1,1,,,1.372
152,-1,3,5,120,,,0.215,-1,7,0.538,0.967,8,4,1,2,0,0.538,1,1,1,,,0.616
152,-1,3,5,180,,,-0.167,-2,6,-0.417,-0.955,8,4,2,0,1,0.583,1,1,1,,,1.361
152,-1,3,5,240,,,0.218,-2,6,0.545,0.962,8,6,2,2,0,0.545,1,1,1,,,0.611
152,-1,3,5,300,,,-0.16,-3,5,-0.4,-0.945,8,7,3,1,1,0.6,1,1,1,,,1.346
152,-1,3,5,360,,,0.222,-3,5,0.556,0.956,8,7,3,0,0,0.556,0,1,1,,,0.605
152,-1,3,5,420,,,0.25,-3,5,0.625,0.069,8,7,3,0,0,0.625,1,1,1,,,0.563
152,-1,3,5,480,,,0.286,-3,5,0.714,0.089,8,8,3,1,0,0.714,0,1,1,,,0.51
152,-1,3,5,540,,,0.333,-3,5,0.833,0.119,8,10,3,2,0,0.833,1,1,1,,,0.444
152,-1,3,5,600,,,0.4,-3,5,1,0.167,8,12,3,2,0,1,0,1,1,,,0.36
152,-1,3,5,660,,,0.5,-3,5,1.25,0.25,8,14,3,2,0,1.25,0,1,1,,,0.25
152,-1,3,5,720,,,0.267,-4,4,0.667,-0.583,8,14,4,0,1,1.667,0,1,1,,,0.538
152,-1,3,5,780,,,0.8,-4,4,2,1.333,8,16,4,2,0,2,0,1,1,,,0.04
152,-1,3,5,840,,,1.6,-4,4,4,2,8,16,4,0,0,4,0,1,1,,,0.36
152,-1,4,6,60,,,-0.286,-1,3,-0.714,-0.714,4,1,1,1,1,0.286,0,1,1,,,1.653
152,-1,4,6,120,,,-0.308,-2,2,-0.769,-0.055,4,3,2,2,1,0.231,2,1,1,,,1.71
152,-1,4,6,180,,,0.067,-2,2,0.167,0.936,4,5,2,2,0,0.167,0,1,1,,,0.871
152,-1,4,6,240,,,0.073,-2,2,0.182,0.015,4,5,2,0,0,0.182,0,1,1,,,0.86
152,-1,4,6,300,,,-0.32,-3,1,-0.8,-0.982,4,7,3,2,1,0.2,0,1,1,,,1.742
152,-1,4,6,360,,,0.044,-3,1,0.111,0.911,4,7,3,0,0,0.111,0,1,1,,,0.913
152,-1,4,6,420,,,0.05,-3,1,0.125,0.014,4,7,3,0,0,0.125,0,1,1,,,0.903
152,-1,4,6,480,,,0.057,-3,1,0.143,0.018,4,9,3,2,0,0.143,0,1,1,,,0.889
152,-1,4,6,540,,,0.067,-3,1,0.167,0.024,4,11,3,2,0,0.167,0,1,1,,,0.871
152,-1,4,6,600,,,-0.32,-4,0,-0.8,-0.967,4,11,4,0,1,0.2,0,1,1,,,1.742
152,-1,4,6,660,,,-0.4,-5,-1,-1,-0.2,4,12,5,1,1,0,0,1,1,,,1.96
152,-1,4,6,720,,,0,-5,-1,0,1,4,13,5,1,0,0,0,1,1,,,1
152,-1,4,6,780,,,0,-5,-1,0,0,4,15,5,2,0,0,0,1,1,,,1
152,-1,4,6,840,,,0,-5,-1,0,0,4,15,5,0,0,0,1,1,1,,,1
152,-1,5,2,60,,,-0.171,-1,7,-0.429,-0.429,8,3,1,3,1,0.571,0,1,1,,,1.372
152,-1,5,2,120,,,-0.185,-2,6,-0.462,-0.033,8,4,2,1,1,0.538,0,1,1,,,1.403
152,-1,5,2,180,,,-0.2,-3,5,-0.5,-0.038,8,5,3,1,1,0.5,0,1,1,,,1.44
152,-1,5,2,240,,,0.182,-3,5,0.455,0.955,8,6,3,1,0,0.455,0,1,1,,,0.669
152,-1,5,2,300,,,0.2,-3,5,0.5,0.045,8,7,3,1,0,0.5,0,1,1,,,0.64
152,-1,5,2,360,,,0.222,-3,5,0.556,0.056,8,7,3,0,0,0.556,0,1,1,,,0.605
152,-1,5,2,420,,,0.25,-3,5,0.625,0.069,8,8,3,1,0,0.625,0,1,1,,,0.563
152,-1,5,2,480,,,0.286,-3,5,0.714,0.089,8,9,3,1,0,0.714,0,1,1,,,0.51
152,-1,5,2,540,,,-0.067,-4,4,-0.167,-0.881,8,9,4,0,1,0.833,0,1,1,,,1.138
152,-1,5,2,600,,,0.32,-4,4,0.8,0.967,8,11,4,2,0,0.8,0,1,1,,,0.462
152,-1,5,2,660,,,0,-5,3,0,-0.8,8,11,5,0,1,1,0,1,1,,,1
152,-1,5,2,720,,,0.4,-5,3,1,1,8,13,5,2,0,1,0,1,1,,,0.36
152,-1,5,2,780,,,0.6,-5,3,1.5,0.5,8,15,5,2,0,1.5,0,1,1,,,0.16
152,-1,5,2,840,,,1.2,-5,3,3,1.5,8,15,5,0,0,3,1,1,1,,,0.04
152,-1,6,4,60,,,0.229,0,8,0.571,0.571,8,3,0,3,0,0.571,0,0,1,,,0.595
152,-1,6,4,120,,,0.246,0,8,0.615,0.044,8,6,0,3,0,0.615,0,1,1,,,0.568
152,-1,6,4,180,,,0.267,0,8,0.667,0.051,8,7,0,1,0,0.667,0,1,1,,,0.538
152,-1,6,4,240,,,0.291,0,8,0.727,0.061,8,8,0,1,0,0.727,0,1,1,,,0.503
152,-1,6,4,300,,,-0.08,-1,7,-0.2,-0.927,8,9,1,1,1,0.8,0,1,1,,,1.166
152,-1,6,4,360,,,0.311,-1,7,0.778,0.978,8,9,1,0,0,0.778,0,1,1,,,0.475
152,-1,6,4,420,,,0.35,-1,7,0.875,0.097,8,9,1,0,0,0.875,0,1,1,,,0.423
152,-1,6,4,480,,,0.4,-1,7,1,0.125,8,13,1,4,0,1,0,1,1,,,0.36
152,-1,6,4,540,,,0.467,-1,7,1.167,0.167,8,13,1,0,0,1.167,0,1,1,,,0.284
152,-1,6,4,600,,,0.56,-1,7,1.4,0.233,8,14,1,1,0,1.4,0,1,1,,,0.194
152,-1,6,4,660,,,0.7,-1,7,1.75,0.35,8,16,1,2,0,1.75,0,1,1,,,0.09
152,-1,6,4,720,,,0.533,-2,6,1.333,-0.417,8,18,2,2,1,2.333,0,1,1,,,0.218
152,-1,6,4,780,,,1.2,-2,6,3,1.667,8,18,2,0,0,3,0,1,1,,,0.04
152,-1,6,4,840,,,2.4,-2,6,6,3,8,18,2,0,0,6,5,5,2,,,0.16
153,1,2,2,60,,,-0.114,0,-4,-0.286,-0.286,4,0,3,0,3,0.286,5,4,2,,,4.47
153,1,2,2,120,,,-0.123,0,-4,-0.308,-0.022,4,0,5,0,2,0.308,5,1,1,,,1.261
153,1,2,2,180,,,-0.133,0,-4,-0.333,-0.026,4,0,8,0,3,0.333,2,2,2,,,4.551
153,1,2,2,240,,,-0.145,0,-4,-0.364,-0.03,4,0,8,0,0,0.364,1,1,1,,,1.312
153,1,2,2,300,,,-0.16,0,-4,-0.4,-0.036,4,0,10,0,2,0.4,2,2,2,,,4.666
153,1,2,2,360,,,-0.178,0,-4,-0.444,-0.044,4,0,10,0,0,0.444,2,2,2,,,4.743
153,1,2,2,420,,,-0.2,0,-4,-0.5,-0.056,4,0,10,0,0,0.5,2,2,2,,,4.84
153,1,2,2,480,,,-0.229,0,-4,-0.571,-0.071,4,0,10,0,0,0.571,2,2,2,,,4.967
153,1,2,2,540,,,-0.267,0,-4,-0.667,-0.095,4,0,12,0,2,0.667,2,2,2,,,5.138
153,1,2,2,600,,,0.08,1,-3,0.2,0.867,4,1,13,1,1,0.8,2,2,2,,,3.686
153,1,2,2,660,,,0.1,2,-2,0.25,0.05,4,2,13,1,0,0.75,2,2,2,,,3.61
153,1,2,2,720,,,-0.267,2,-2,-0.667,-0.917,4,2,14,0,1,0.667,2,2,2,,,5.138
153,1,2,2,780,,,0,3,-1,0,0.667,4,3,17,1,3,1,2,2,2,,,4
153,1,2,2,840,,,-0.4,3,-1,-1,-1,4,3,17,0,0,1,2,2,2,,,5.76
153,1,3,6,60,,,0.286,1,-3,0.714,0.714,4,1,1,1,1,0.286,2,2,2,,,2.939
153,1,3,6,120,,,0.308,2,-2,0.769,0.055,4,2,2,1,1,0.231,2,2,2,,,2.864
153,1,3,6,180,,,0.333,3,-1,0.833,0.064,4,3,2,1,0,0.167,2,2,2,,,2.778
153,1,3,6,240,,,-0.036,3,-1,-0.091,-0.924,4,3,4,0,2,0.091,2,2,2,,,4.147
153,1,3,6,300,,,1.16,6,2,2.9,2.991,4,6,4,3,0,0.1,3,3,3,,,3.386
153,1,3,6,360,,,0,6,2,0,-2.9,4,6,4,0,0,0,3,3,3,,,9
153,1,3,6,420,,,0,6,2,0,0,4,6,4,0,0,0,4,4,4,,,16
153,1,3,6,480,,,0,6,2,0,0,4,6,5,0,1,0,3,3,3,,,9
153,1,3,6,540,,,0.4,7,3,1,1,4,7,5,1,0,0,3,3,3,,,6.76
153,1,3,6,600,,,0.4,8,4,1,0,4,8,7,1,2,0,4,4,4,,,12.96
153,1,3,6,660,,,0.4,9,5,1,0,4,9,8,1,1,0,4,4,4,,,12.96
153,1,3,6,720,,,0,9,5,0,-1,4,9,9,0,1,0,4,4,4,,,16
153,1,3,6,780,,,0,9,5,0,0,4,9,11,0,2,0,4,4,4,,,16
153,1,3,6,840,,,0,9,5,0,0,4,9,11,0,0,0,3,4,4,,,16
153,1,4,3,60,,,-0.343,0,-12,-0.857,-0.857,12,0,1,0,1,0.857,4,4,3,,,11.175
153,1,4,3,120,,,0.431,2,-10,1.077,1.934,12,2,3,2,2,0.923,4,4,5,,,20.878
153,1,4,3,180,,,-0.333,2,-10,-0.833,-1.91,12,2,4,0,1,0.833,4,4,5,,,28.444
153,1,4,3,240,,,0.036,3,-9,0.091,0.924,12,3,4,1,0,0.909,4,3,5,,,24.638
153,1,4,3,300,,,0.44,5,-7,1.1,1.009,12,5,5,2,1,0.9,5,3,3,,,6.554
153,1,4,3,360,,,-0.311,5,-7,-0.778,-1.878,12,5,5,0,0,0.778,3,3,3,,,10.963
153,1,4,3,420,,,-0.35,5,-7,-0.875,-0.097,12,5,5,0,0,0.875,4,4,4,,,18.923
153,1,4,3,480,,,0,6,-6,0,0.875,12,6,5,1,0,1,3,3,3,,,9
153,1,4,3,540,,,0,7,-5,0,0,12,7,5,1,0,1,3,3,3,,,9
153,1,4,3,600,,,0,8,-4,0,0,12,8,7,1,2,1,3,3,3,,,9
153,1,4,3,660,,,-0.4,8,-4,-1,-1,12,8,9,0,2,1,3,3,3,,,11.56
153,1,4,3,720,,,0.267,10,-2,0.667,1.667,12,10,9,2,0,1.333,3,3,3,,,7.471
153,1,4,3,780,,,-0.4,10,-2,-1,-1.667,12,10,10,0,1,1,3,3,3,,,11.56
153,1,4,3,840,,,-0.8,10,-2,-2,-1,12,10,10,0,0,2,4,3,5,,,33.64
153,1,5,4,60,,,0.857,3,-9,2.143,2.143,12,3,0,3,0,0.857,5,5,5,,,17.163
153,1,5,4,120,,,0.523,5,-7,1.308,-0.835,12,5,0,2,0,0.692,5,5,5,,,20.043
153,1,5,4,180,,,0.167,6,-6,0.417,-0.891,12,6,1,1,1,0.583,5,5,5,,,23.361
153,1,5,4,240,,,-0.218,6,-6,-0.545,-0.962,12,6,2,0,1,0.545,5,5,5,,,27.229
153,1,5,4,300,,,-0.24,6,-6,-0.6,-0.055,12,6,4,0,2,0.6,5,5,5,,,27.458
153,1,5,4,360,,,-0.267,6,-6,-0.667,-0.067,12,6,4,0,0,0.667,5,5,5,,,27.738
153,1,5,4,420,,,-0.3,6,-6,-0.75,-0.083,12,6,4,0,0,0.75,5,5,5,,,28.09
153,1,5,4,480,,,0.057,7,-5,0.143,0.893,12,7,4,1,0,0.857,5,5,5,,,24.432
153,1,5,4,540,,,0.467,9,-3,1.167,1.024,12,9,5,2,1,0.833,5,5,5,,,20.551
153,1,5,4,600,,,-0.24,9,-3,-0.6,-1.767,12,9,5,0,0,0.6,2,2,2,,,5.018
153,1,5,4,660,,,0.9,12,0,2.25,2.85,12,12,6,3,1,0.75,5,5,5,,,16.81
153,1,5,4,720,,,0.4,13,1,1,-1.25,12,13,6,1,0,0,5,5,5,,,21.16
153,1,5,4,780,,,0.4,14,2,1,0,12,14,6,1,0,0,1,5,5,,,21.16
153,1,5,4,840,,,0,14,2,0,-1,12,14,6,0,0,0,1,5,5,,,25
153,1,6,5,60,,,0.743,3,-13,1.857,1.857,16,3,1,3,1,1.143,5,5,5,,,18.123
153,1,6,5,120,,,0,4,-12,0,-1.857,16,4,1,1,0,1,5,5,5,,,25
153,1,6,5,180,,,0,5,-11,0,0,16,5,1,1,0,1,5,5,5,,,25
153,1,6,5,240,,,0.4,7,-9,1,1,16,7,2,2,1,1,5,5,5,,,21.16
153,1,6,5,300,,,-0.36,7,-9,-0.9,-1.9,16,7,3,0,1,0.9,5,5,5,,,28.73
153,1,6,5,360,,,-0.4,7,-9,-1,-0.1,16,7,3,0,0,1,5,5,5,,,29.16
153,1,6,5,420,,,-0.05,8,-8,-0.125,0.875,16,8,3,1,0,1.125,5,5,5,,,25.503
153,1,6,5,480,,,-0.457,8,-8,-1.143,-1.018,16,8,4,0,1,1.143,5,5,5,,,29.78
153,1,6,5,540,,,-0.133,9,-7,-0.333,0.81,16,9,4,1,0,1.333,5,5,5,,,26.351
153,1,6,5,600,,,-0.56,9,-7,-1.4,-1.067,16,9,6,0,2,1.4,5,5,5,,,30.914
153,1,6,5,660,,,0.1,11,-5,0.25,1.65,16,11,6,2,0,1.75,5,5,5,,,24.01
153,1,6,5,720,,,-0.267,12,-4,-0.667,-0.917,16,12,6,1,0,1.667,5,5,5,,,27.738
153,1,6,5,780,,,-0.4,13,-3,-1,-0.333,16,13,7,1,1,2,5,5,5,,,29.16
153,1,6,5,840,,,-1.2,13,-3,-3,-2,16,13,7,0,0,3,5,5,5,,,38.44
154,-1,2,3,60,,,-0.057,-1,11,-0.143,-0.143,12,0,1,0,1,0.857,3,-3,2,,,4.232
154,-1,2,3,120,,,-0.862,-4,8,-2.154,-2.011,12,1,4,1,3,0.846,2,-3,2,,,8.188
154,-1,2,3,180,,,-0.133,-5,7,-0.333,1.821,12,2,5,1,1,0.667,1,-3,2,,,4.551
154,-1,2,3,240,,,-0.145,-6,6,-0.364,-0.03,12,2,6,0,1,0.636,2,-3,2,,,4.603
154,-1,2,3,300,,,0.24,-6,6,0.6,0.964,12,4,6,2,0,0.6,2,-3,2,,,3.098
