subno,condition,torder,tid,time,diff,eff,wgcon,wgcom,wta,wea,correct,incorrect,goal,wfocalgpd,correctnc,incorrectnc,wtlin
137,1,9,3,60,6,6,7,4,1,1,2,1,4,3,2,1,-2
137,1,9,3,120,7,7,2,2,1,1,3,2,4,2,1,1,-1
137,1,9,3,180,7,7,2,3,2,1,6,2,4,2,3,0,0
137,1,9,3,240,7,8,3,3,1,1,8,2,4,2,2,0,1
137,1,9,3,300,7,7,3,2,1,1,8,2,4,2,0,0,2
137,1,10,11,60,7,7,4,3,0,1,3,1,4,3,3,1,-2
137,1,10,11,120,8,7,9,9,3,0,4,2,4,2,1,1,-1
137,1,10,11,180,7,7,4,3,2,1,5,2,4,2,1,0,0
137,1,10,11,240,8,8,3,3,2,2,6,3,4,1,1,1,1
137,1,10,11,300,6,7,4,3,1,1,7,3,4,1,1,0,2
137,1,11,2,60,7,8,3,2,1,1,3,1,4,3,3,1,-2
137,1,11,2,120,7,7,4,3,2,1,6,1,4,3,3,0,-1
137,1,11,2,180,7,8,3,2,1,0,6,2,4,2,0,1,0
137,1,11,2,240,7,8,3,3,1,2,8,2,4,2,2,0,1
137,1,11,2,300,8,8,4,5,2,2,8,2,4,2,0,0,2
138,-1,2,7,60,7,3,5,5,1,2,4,0,2,2,4,0,-2
138,-1,2,7,120,5,5,5,5,1,2,4,1,2,2,0,1,-1
138,-1,2,7,180,5,5,5,5,0,0,4,2,2,2,0,1,0
138,-1,2,7,240,5,5,5,5,0,0,6,3,2,4,2,1,1
138,-1,2,7,300,5,5,5,5,0,0,6,4,2,4,0,1,2
138,-1,3,2,60,5,5,5,5,0,0,3,1,6,-3,3,1,-2
138,-1,3,2,120,5,5,5,5,0,0,3,2,6,-3,0,1,-1
138,-1,3,2,180,5,5,5,5,0,0,4,4,6,-2,1,2,0
138,-1,3,2,240,5,5,5,5,0,0,5,4,6,-1,1,0,1
138,-1,3,2,300,5,5,5,5,0,0,6,4,6,0,1,0,2
138,-1,4,4,60,5,5,5,5,0,0,1,1,8,-7,1,1,-2
138,-1,4,4,120,5,5,5,5,0,0,3,2,8,-5,2,1,-1
138,-1,4,4,180,5,5,5,5,0,0,4,3,8,-4,1,1,0
138,-1,4,4,240,5,5,5,5,0,0,4,3,8,-4,0,0,1
138,-1,4,4,300,5,5,5,5,0,0,6,4,8,-2,2,1,2
138,-1,5,10,60,5,5,5,5,0,0,3,0,6,-3,3,0,-2
138,-1,5,10,120,5,5,5,5,0,0,3,2,6,-3,0,2,-1
138,-1,5,10,180,5,5,5,5,0,0,5,3,6,-1,2,1,0
138,-1,5,10,240,5,5,5,5,0,0,5,3,6,-1,0,0,1
138,-1,5,10,300,5,5,5,5,0,0,6,4,6,0,1,1,2
138,-1,6,3,60,5,5,5,5,0,0,1,2,6,-5,1,2,-2
138,-1,6,3,120,5,5,5,5,0,0,3,2,6,-3,2,0,-1
138,-1,6,3,180,5,5,5,5,0,0,4,3,6,-2,1,1,0
138,-1,6,3,240,5,5,5,5,0,0,5,4,6,-1,1,1,1
138,-1,6,3,300,5,5,5,5,0,0,5,5,6,-1,0,1,2
138,-1,7,1,60,5,5,5,5,0,0,3,0,6,-3,3,0,-2
138,-1,7,1,120,5,5,5,5,0,0,5,0,6,-1,2,0,-1
138,-1,7,1,180,5,5,5,5,0,0,6,0,6,0,1,0,0
138,-1,7,1,240,5,5,5,5,0,0,8,0,6,2,2,0,1
138,-1,7,1,300,5,5,5,5,0,0,10,0,6,4,2,0,2
138,-1,8,11,60,5,5,5,5,0,0,3,1,8,-5,3,1,-2
138,-1,8,11,120,5,5,5,5,0,0,4,2,8,-4,1,1,-1
138,-1,8,11,180,5,5,5,5,0,0,5,2,8,-3,1,0,0
138,-1,8,11,240,5,5,5,5,0,0,6,3,8,-2,1,1,1
138,-1,8,11,300,5,5,5,5,0,0,7,3,8,-1,1,0,2
138,-1,9,6,60,5,5,5,5,0,0,4,0,8,-4,4,0,-2
138,-1,9,6,120,5,5,5,5,0,0,5,0,8,-3,1,0,-1
138,-1,9,6,180,5,5,5,5,0,0,8,0,8,0,3,0,0
138,-1,9,6,240,5,5,5,5,0,0,10,0,8,2,2,0,1
138,-1,9,6,300,5,5,5,5,0,0,10,0,8,2,0,0,2
138,-1,10,8,60,5,5,5,5,0,0,3,0,8,-5,3,0,-2
138,-1,10,8,120,5,5,5,5,2,0,3,2,8,-5,0,2,-1
138,-1,10,8,180,5,5,5,5,0,0,4,3,8,-4,1,1,0
138,-1,10,8,240,5,5,5,5,3,0,6,4,8,-2,2,1,1
138,-1,10,8,300,5,5,5,5,0,0,6,4,8,-2,0,0,2
138,-1,11,9,60,5,5,5,5,0,0,3,0,8,-5,3,0,-2
138,-1,11,9,120,5,5,5,5,1,0,5,1,8,-3,2,1,-1
138,-1,11,9,180,5,5,5,5,1,0,7,1,8,-1,2,0,0
138,-1,11,9,240,5,5,5,5,2,0,7,2,8,-1,0,1,1
138,-1,11,9,300,5,5,5,5,0,0,7,3,8,-1,0,1,2
139,1,2,1,60,4,7,6,5,0,0,1,2,8,6,1,2,-2
139,1,2,1,120,5,5,5,5,0,0,3,2,8,6,2,0,-1
139,1,2,1,180,5,5,5,5,0,0,3,3,8,5,0,1,0
139,1,2,1,240,5,5,5,5,0,0,5,3,8,5,2,0,1
139,1,2,1,300,5,5,5,5,0,0,6,4,8,4,1,1,2
139,1,3,2,60,5,5,5,5,0,0,3,1,4,3,3,1,-2
139,1,3,2,120,5,5,5,5,0,0,4,2,4,2,1,1,-1
139,1,3,2,180,5,5,5,5,0,0,6,2,4,2,2,0,0
139,1,3,2,240,5,5,5,5,0,0,6,3,4,1,0,1,1
139,1,3,2,300,5,5,5,5,0,0,6,4,4,0,0,1,2
139,1,4,11,60,5,5,5,5,0,0,2,0,4,4,2,0,-2
139,1,4,11,120,5,5,5,5,0,0,3,3,4,1,1,3,-1
139,1,4,11,180,5,5,5,5,0,0,3,4,4,0,0,1,0
139,1,4,11,240,5,5,5,5,0,0,4,4,4,0,1,0,1
139,1,4,11,300,6,6,6,6,0,0,5,5,4,-1,1,1,2
139,1,5,6,60,5,5,5,5,0,0,2,3,4,1,2,3,-2
139,1,5,6,120,5,5,5,5,0,0,3,3,4,1,1,0,-1
139,1,5,6,180,5,5,5,5,0,0,3,4,4,0,0,1,0
139,1,5,6,240,5,5,5,5,0,0,5,5,4,-1,2,1,1
139,1,5,6,300,5,5,5,5,0,0,5,5,4,-1,0,0,2
139,1,6,4,60,5,5,5,5,0,0,2,1,4,3,2,1,-2
139,1,6,4,120,5,5,5,5,0,0,3,3,4,1,1,2,-1
139,1,6,4,180,5,5,5,5,0,0,3,4,4,0,0,1,0
139,1,6,4,240,5,5,5,5,0,0,3,6,4,-2,0,2,1
139,1,6,4,300,5,5,5,5,0,0,4,6,4,-2,1,0,2
139,1,7,10,60,5,5,5,5,0,0,4,0,4,4,4,0,-2
139,1,7,10,120,5,5,5,5,0,0,4,1,4,3,0,1,-1
139,1,7,10,180,5,5,5,5,0,0,4,2,4,2,0,1,0
139,1,7,10,240,5,5,5,5,0,0,5,3,4,1,1,1,1
139,1,7,10,300,5,5,5,5,0,0,5,5,4,-1,0,2,2
139,1,8,9,60,5,5,5,5,0,0,4,0,6,6,4,0,-2
139,1,8,9,120,5,5,5,5,0,0,5,1,6,5,1,1,-1
139,1,8,9,180,5,5,5,5,0,0,6,1,6,5,1,0,0
139,1,8,9,240,5,5,5,5,0,0,6,2,6,4,0,1,1
139,1,8,9,300,5,5,5,5,0,0,6,3,6,3,0,1,2
139,1,9,3,60,5,5,5,5,0,0,3,2,6,4,3,2,-2
139,1,9,3,120,5,5,5,5,0,0,3,2,6,4,0,0,-1
139,1,9,3,180,5,5,5,5,0,0,6,3,6,3,3,1,0
139,1,9,3,240,5,5,5,5,0,0,6,3,6,3,0,0,1
139,1,9,3,300,5,5,5,5,0,0,6,4,6,2,0,1,2
139,1,10,7,60,5,5,5,5,0,0,5,0,6,6,5,0,-2
139,1,10,7,120,5,5,5,5,0,0,5,0,6,6,0,0,-1
139,1,10,7,180,5,5,5,5,0,0,6,0,6,6,1,0,0
139,1,10,7,240,5,5,5,5,0,0,8,2,6,4,2,2,1
139,1,10,7,300,5,5,5,5,0,0,8,2,6,4,0,0,2
139,1,11,8,60,5,5,5,5,0,0,3,1,6,5,3,1,-2
139,1,11,8,120,5,5,5,5,0,0,4,2,6,4,1,1,-1
139,1,11,8,180,5,5,5,5,0,0,7,2,6,4,3,0,0
139,1,11,8,240,4,4,4,4,0,0,8,2,6,4,1,0,1
139,1,11,8,300,5,5,5,5,0,0,8,2,6,4,0,0,2
140,-1,2,6,60,4,9,5,10,-4,4,3,1,6,-3,3,1,-2
140,-1,2,6,120,4,10,5,10,-4,4,4,1,6,-2,1,0,-1
140,-1,2,6,180,3,10,10,10,-5,3,6,1,6,0,2,0,0
140,-1,2,6,240,3,10,10,10,-4,4,7,2,6,1,1,1,1
140,-1,2,6,300,1,9,10,10,-5,4,7,3,6,1,0,1,2
140,-1,3,8,60,4,10,5,10,-4,3,5,0,8,-3,5,0,-2
140,-1,3,8,120,0,8,5,10,-5,4,5,0,8,-3,0,0,-1
140,-1,3,8,180,1,9,10,10,-4,4,9,0,8,1,4,0,0
140,-1,3,8,240,3,10,10,10,-5,4,9,1,8,1,0,1,1
140,-1,3,8,300,0,7,10,10,-4,4,9,1,8,1,0,0,2
140,-1,4,1,60,3,10,4,10,-4,4,4,0,10,-6,4,0,-2
140,-1,4,1,120,2,10,5,10,-4,4,5,0,10,-5,1,0,-1
140,-1,4,1,180,3,10,5,10,-4,4,6,0,10,-4,1,0,0
140,-1,4,1,240,2,10,3,9,-4,4,7,1,10,-3,1,1,1
140,-1,4,1,300,3,9,0,0,-2,4,7,3,10,-3,0,2,2
140,-1,5,11,60,3,10,4,10,-4,3,3,1,8,-5,3,1,-2
140,-1,5,11,120,1,10,6,10,-3,3,6,1,8,-2,3,0,-1
140,-1,5,11,180,0,9,6,10,-3,3,6,1,8,-2,0,0,0
140,-1,5,11,240,1,9,4,10,-4,3,7,2,8,-1,1,1,1
140,-1,5,11,300,5,10,0,3,-3,3,7,3,8,-1,0,1,2
140,-1,6,10,60,2,9,6,10,-4,3,4,1,6,-2,4,1,-2
140,-1,6,10,120,0,10,5,10,-3,4,4,1,6,-2,0,0,-1
140,-1,6,10,180,3,10,10,10,-4,3,7,1,6,1,3,0,0
140,-1,6,10,240,1,10,10,10,-4,4,9,1,6,3,2,0,1
140,-1,6,10,300,0,6,10,10,-5,2,9,1,6,3,0,0,2
140,-1,7,7,60,3,10,5,10,-3,2,5,0,8,-3,5,0,-2
140,-1,7,7,120,0,7,5,10,-5,2,5,0,8,-3,0,0,-1
140,-1,7,7,180,4,10,4,10,-2,2,5,2,8,-3,0,2,0
140,-1,7,7,240,5,10,0,9,-2,2,6,4,8,-2,1,2,1
140,-1,7,7,300,0,6,0,0,-5,2,6,4,8,-2,0,0,2
140,-1,8,3,60,3,10,3,10,-2,2,1,2,6,-5,1,2,-2
140,-1,8,3,120,4,10,4,10,-3,3,3,3,6,-3,2,1,-1
140,-1,8,3,180,2,10,5,10,-2,3,5,4,6,-1,2,1,0
140,-1,8,3,240,0,7,10,10,-4,2,6,4,6,0,1,0,1
140,-1,8,3,300,0,5,10,10,-5,2,6,4,6,0,0,0,2
140,-1,9,9,60,3,10,6,10,-2,2,4,0,6,-2,4,0,-2
140,-1,9,9,120,3,10,7,10,-3,2,5,2,6,-1,1,2,-1
140,-1,9,9,180,3,10,10,10,-3,2,7,2,6,1,2,0,0
140,-1,9,9,240,2,10,10,10,-4,2,7,2,6,1,0,0,1
140,-1,9,9,300,0,6,10,10,-5,2,7,3,6,1,0,1,2
140,-1,10,4,60,3,10,5,10,-3,2,2,1,6,-4,2,1,-2
140,-1,10,4,120,1,10,5,10,-3,2,4,2,6,-2,2,1,-1
140,-1,10,4,180,2,9,4,10,-2,2,4,3,6,-2,0,1,0
140,-1,10,4,240,2,10,10,10,-3,2,6,4,6,0,2,1,1
140,-1,10,4,300,0,7,10,10,-5,2,6,4,6,0,0,0,2
140,-1,11,2,60,3,10,4,10,-3,2,4,1,6,-2,4,1,-2
140,-1,11,2,120,1,10,10,10,-5,2,7,1,6,1,3,0,-1
140,-1,11,2,180,0,8,10,10,-5,2,7,1,6,1,0,0,0
140,-1,11,2,240,2,8,10,10,-5,2,8,2,6,2,1,1,1
140,-1,11,2,300,0,7,10,10,-5,2,8,2,6,2,0,0,2
141,1,2,6,60,5,9,5,9,0,0,3,1,2,1,3,1,-2
141,1,2,6,120,0,9,5,5,0,0,3,1,2,1,0,0,-1
141,1,2,6,180,5,9,8,9,0,0,6,1,2,1,3,0,0
141,1,2,6,240,5,9,6,9,0,0,7,2,2,0,1,1,1
141,1,2,6,300,5,5,0,9,0,0,7,3,2,-1,0,1,2
141,1,3,11,60,5,10,8,10,2,3,3,0,2,2,3,0,-2
141,1,3,11,120,5,8,7,10,0,0,4,2,2,0,1,2,-1
141,1,3,11,180,5,10,7,10,0,0,5,2,2,0,1,0,0
141,1,3,11,240,5,10,7,10,0,0,6,2,2,0,1,0,1
141,1,3,11,300,5,7,0,10,0,0,7,3,2,-1,1,1,2
141,1,4,3,60,5,5,5,5,0,0,1,2,2,0,1,2,-2
141,1,4,3,120,5,5,0,0,0,0,2,3,2,-1,1,1,-1
141,1,4,3,180,5,5,0,0,0,0,5,4,2,-2,3,1,0
141,1,4,3,240,5,5,0,0,0,0,6,4,2,-2,1,0,1
141,1,4,3,300,5,0,0,5,0,0,6,4,2,-2,0,0,2
141,1,5,9,60,5,5,5,5,0,0,4,0,4,4,4,0,-2
141,1,5,9,120,5,9,10,10,0,0,5,1,4,3,1,1,-1
141,1,5,9,180,5,10,10,10,0,0,8,1,4,3,3,0,0
141,1,5,9,240,5,10,10,10,0,0,8,2,4,2,0,1,1
141,1,5,9,300,5,10,10,10,0,0,8,2,4,2,0,0,2
141,1,6,8,60,5,10,7,10,0,0,4,1,2,1,4,1,-2
141,1,6,8,120,5,10,6,10,0,0,4,1,2,1,0,0,-1
141,1,6,8,180,5,10,7,10,0,0,6,2,2,0,2,1,0
141,1,6,8,240,5,8,0,1,0,0,7,3,2,-1,1,1,1
141,1,6,8,300,5,5,5,5,0,0,7,3,2,-1,0,0,2
141,1,7,2,60,5,10,5,10,0,0,4,0,2,2,4,0,-2
141,1,7,2,120,5,10,7,10,0,0,6,1,2,1,2,1,-1
141,1,7,2,180,5,10,5,10,0,0,7,1,2,1,1,0,0
141,1,7,2,240,3,10,10,10,0,0,9,1,2,1,2,0,1
141,1,7,2,300,5,10,10,10,0,0,9,1,2,1,0,0,2
141,1,8,7,60,5,10,10,10,0,0,4,0,2,2,4,0,-2
141,1,8,7,120,0,10,10,10,0,0,5,0,2,2,1,0,-1
141,1,8,7,180,5,10,10,10,0,0,7,0,2,2,2,0,0
141,1,8,7,240,5,5,5,5,0,0,8,1,2,1,1,1,1
141,1,8,7,300,5,5,5,5,0,0,8,2,2,0,0,1,2
141,1,9,10,60,5,10,10,5,0,0,4,0,2,2,4,0,-2
141,1,9,10,120,0,10,5,5,0,0,5,0,2,2,1,0,-1
141,1,9,10,180,5,10,5,5,0,0,7,1,2,1,2,1,0
141,1,9,10,240,5,10,10,10,0,0,8,2,2,0,1,1,1
141,1,9,10,300,5,10,10,10,0,0,8,2,2,0,0,0,2
141,1,10,1,60,5,5,5,5,0,0,3,0,2,2,3,0,-2
141,1,10,1,120,5,5,5,5,0,0,4,1,2,1,1,1,-1
141,1,10,1,180,5,5,5,5,0,0,5,1,2,1,1,0,0
141,1,10,1,240,5,5,5,5,0,0,7,2,2,0,2,1,1
141,1,10,1,300,7,8,0,10,0,0,7,3,2,-1,0,1,2
141,1,11,4,60,7,10,5,5,0,0,3,2,2,0,3,2,-2
141,1,11,4,120,0,10,5,5,0,0,4,2,2,0,1,0,-1
141,1,11,4,180,5,5,5,5,0,0,5,2,2,0,1,0,0
141,1,11,4,240,5,5,5,5,0,0,7,2,2,0,2,0,1
141,1,11,4,300,7,10,10,10,0,0,8,2,2,0,1,0,2
142,-1,2,8,60,5,9,8,8,-5,2,2,0,6,-4,2,0,-2
142,-1,2,8,120,7,7,8,8,-4,3,3,2,6,-3,1,2,-1
142,-1,2,8,180,7,8,8,8,-4,3,3,3,6,-3,0,1,0
142,-1,2,8,240,8,8,8,8,-4,4,4,4,6,-2,1,1,1
142,-1,2,8,300,8,8,8,8,-4,3,4,6,6,-2,0,2,2
142,-1,3,11,60,3,8,8,8,-5,5,1,0,6,-5,1,0,-2
142,-1,3,11,120,7,7,7,7,-5,5,2,3,6,-4,1,3,-1
142,-1,3,11,180,8,8,8,8,-5,5,3,4,6,-3,1,1,0
142,-1,3,11,240,7,7,8,8,-5,5,4,4,6,-2,1,0,1
142,-1,3,11,300,5,8,8,8,-5,5,6,4,6,0,2,0,2
142,-1,4,7,60,5,10,10,10,-5,5,3,0,8,-5,3,0,-2
142,-1,4,7,120,8,8,8,8,-5,5,3,1,8,-5,0,1,-1
142,-1,4,7,180,5,9,9,9,-5,5,6,1,8,-2,3,0,0
142,-1,4,7,240,9,9,9,9,-5,5,7,2,8,-1,1,1,1
142,-1,4,7,300,5,9,9,9,-5,5,8,2,8,0,1,0,2
142,-1,5,3,60,10,10,10,9,-5,5,0,3,8,-8,0,3,-2
142,-1,5,3,120,8,8,8,8,-5,5,2,3,8,-6,2,0,-1
142,-1,5,3,180,5,8,8,8,-5,5,5,3,8,-3,3,0,0
142,-1,5,3,240,9,9,9,9,-5,5,6,3,8,-2,1,0,1
142,-1,5,3,300,5,5,5,9,-5,5,7,3,8,-1,1,0,2
142,-1,6,10,60,9,9,9,9,-5,5,3,1,8,-5,3,1,-2
142,-1,6,10,120,5,5,8,8,-5,5,4,1,8,-4,1,0,-1
142,-1,6,10,180,9,9,9,9,-5,5,4,2,8,-4,0,1,0
142,-1,6,10,240,8,8,8,8,-5,5,6,3,8,-2,2,1,1
142,-1,6,10,300,9,9,9,9,-5,5,7,3,8,-1,1,0,2
142,-1,7,6,60,5,5,8,8,-5,5,4,0,8,-4,4,0,-2
142,-1,7,6,120,1,8,8,8,-5,5,4,0,8,-4,0,0,-1
142,-1,7,6,180,3,8,8,8,-5,5,7,1,8,-1,3,1,0
142,-1,7,6,240,5,5,9,9,-5,5,7,1,8,-1,0,0,1
142,-1,7,6,300,8,8,8,8,-5,5,8,2,8,0,1,1,2
142,-1,8,9,60,8,8,8,9,-5,5,2,1,10,-8,2,1,-2
142,-1,8,9,120,8,8,8,9,-5,5,5,1,10,-5,3,0,-1
142,-1,8,9,180,8,8,8,8,-5,5,6,1,10,-4,1,0,0
142,-1,8,9,240,8,8,8,9,-5,5,8,1,10,-2,2,0,1
142,-1,8,9,300,7,7,7,9,-5,5,9,1,10,-1,1,0,2
142,-1,9,4,60,10,10,10,10,-5,5,0,2,10,-10,0,2,-2
142,-1,9,4,120,9,9,9,9,-5,5,3,2,10,-7,3,0,-1
142,-1,9,4,180,9,9,9,9,-5,5,4,3,10,-6,1,1,0
142,-1,9,4,240,9,9,9,9,-5,5,5,3,10,-5,1,0,1
142,-1,9,4,300,10,9,0,9,-5,-3,7,3,10,-3,2,0,2
142,-1,10,2,60,5,5,5,9,-5,5,4,0,10,-6,4,0,-2
142,-1,10,2,120,8,8,8,8,-5,5,5,1,10,-5,1,1,-1
142,-1,10,2,180,7,7,7,7,-5,5,6,2,10,-4,1,1,0
142,-1,10,2,240,8,8,4,7,-5,5,8,2,10,-2,2,0,1
142,-1,10,2,300,0,8,8,8,-5,-4,8,2,10,-2,0,0,2
142,-1,11,1,60,9,9,9,8,-5,4,3,1,8,-5,3,1,-2
142,-1,11,1,120,7,7,7,7,-5,-4,4,1,8,-4,1,0,-1
142,-1,11,1,180,8,8,8,8,-5,-5,5,1,8,-3,1,0,0
142,-1,11,1,240,9,9,9,9,-5,-5,7,2,8,-1,2,1,1
142,-1,11,1,300,8,8,8,8,-5,-5,8,2,8,0,1,0,2
143,1,2,6,60,8,7,3,7,3,0,0,3,6,3,0,3,-2
143,1,2,6,120,6,9,6,8,0,0,1,3,6,3,1,0,-1
143,1,2,6,180,9,9,2,2,2,0,1,5,6,1,0,2,0
143,1,2,6,240,9,9,3,8,0,0,1,7,6,-1,0,2,1
143,1,2,6,300,8,8,4,8,0,0,1,9,6,-3,0,2,2
143,1,3,3,60,6,8,5,5,0,0,2,1,8,7,2,1,-2
143,1,3,3,120,6,8,2,5,0,0,2,3,8,5,0,2,-1
143,1,3,3,180,5,5,5,5,0,0,2,5,8,3,0,2,0
143,1,3,3,240,10,9,4,8,0,0,2,7,8,1,0,2,1
143,1,3,3,300,9,9,2,5,0,0,2,8,8,0,0,1,2
143,1,4,1,60,10,9,2,8,0,0,0,2,8,6,0,2,-2
143,1,4,1,120,7,7,3,7,0,0,1,4,8,4,1,2,-1
143,1,4,1,180,10,10,3,9,0,0,1,4,8,4,0,0,0
143,1,4,1,240,10,10,3,5,0,0,1,6,8,2,0,2,1
143,1,4,1,300,10,9,5,7,0,0,1,9,8,-1,0,3,2
143,1,5,4,60,10,10,5,5,0,0,2,0,8,8,2,0,-2
143,1,5,4,120,10,10,5,8,0,0,2,3,8,5,0,3,-1
143,1,5,4,180,10,10,10,10,0,0,2,5,8,3,0,2,0
143,1,5,4,240,10,10,2,5,0,0,2,5,8,3,0,0,1
143,1,5,4,300,10,10,5,5,0,0,2,7,8,1,0,2,2
143,1,6,2,60,10,9,9,5,0,0,2,2,8,6,2,2,-2
143,1,6,2,120,9,10,5,5,0,0,3,2,8,6,1,0,-1
143,1,6,2,180,10,10,5,5,0,0,3,4,8,4,0,2,0
143,1,6,2,240,10,9,5,7,0,0,4,5,8,3,1,1,1
143,1,6,2,300,10,10,5,10,0,0,4,6,8,2,0,1,2
143,1,7,9,60,10,9,9,6,0,0,2,1,6,5,2,1,-2
143,1,7,9,120,10,10,3,5,0,0,2,2,6,4,0,1,-1
143,1,7,9,180,10,10,8,8,0,0,2,4,6,2,0,2,0
143,1,7,9,240,10,10,6,6,0,0,2,5,6,1,0,1,1
143,1,7,9,300,10,10,5,5,0,0,2,8,6,-2,0,3,2
143,1,8,7,60,10,10,3,5,0,0,1,3,8,5,1,3,-2
143,1,8,7,120,10,10,6,5,0,0,1,4,8,4,0,1,-1
143,1,8,7,180,10,10,5,5,0,0,2,4,8,4,1,0,0
143,1,8,7,240,10,10,5,5,0,0,3,5,8,3,1,1,1
143,1,8,7,300,10,10,3,6,0,0,3,7,8,1,0,2,2
143,1,9,11,60,10,10,2,5,0,0,1,0,8,8,1,0,-2
143,1,9,11,120,10,10,2,8,0,0,2,4,8,4,1,4,-1
143,1,9,11,180,10,10,2,5,0,0,2,5,8,3,0,1,0
143,1,9,11,240,10,10,1,5,0,0,2,6,8,2,0,1,1
143,1,9,11,300,10,10,2,5,0,0,4,6,8,2,2,0,2
143,1,10,8,60,10,10,2,5,0,0,0,3,6,3,0,3,-2
143,1,10,8,120,10,10,2,6,0,0,1,4,6,2,1,1,-1
143,1,10,8,180,10,10,4,5,0,0,2,5,6,1,1,1,0
143,1,10,8,240,10,10,1,5,0,0,2,6,6,0,0,1,1
143,1,10,8,300,10,10,1,5,0,0,2,8,6,-2,0,2,2
143,1,11,10,60,10,10,1,5,0,0,1,2,8,6,1,2,-2
143,1,11,10,120,10,10,5,5,0,0,2,3,8,5,1,1,-1
143,1,11,10,180,10,10,1,5,0,0,2,4,8,4,0,1,0
143,1,11,10,240,10,10,0,5,0,0,3,5,8,3,1,1,1
143,1,11,10,300,10,10,0,5,0,0,4,6,8,2,1,1,2
144,-1,2,9,60,5,5,8,8,0,0,2,0,6,-4,2,0,-2
144,-1,2,9,120,7,5,5,7,0,0,4,1,6,-2,2,1,-1
144,-1,2,9,180,6,7,8,7,0,0,5,2,6,-1,1,1,0
144,-1,2,9,240,3,8,8,8,0,0,6,2,6,0,1,0,1
144,-1,2,9,300,7,8,8,8,0,0,7,3,6,1,1,1,2
144,-1,3,4,60,4,3,5,5,0,0,2,0,8,-6,2,0,-2
144,-1,3,4,120,5,5,5,5,0,0,5,1,8,-3,3,1,-1
144,-1,3,4,180,5,6,7,5,0,0,5,1,8,-3,0,0,0
144,-1,3,4,240,3,3,5,7,0,0,7,1,8,-1,2,0,1
144,-1,3,4,300,0,7,10,10,0,0,9,1,8,1,2,0,2
144,-1,4,1,60,1,1,8,9,0,0,4,0,8,-4,4,0,-2
144,-1,4,1,120,2,6,8,9,0,0,4,0,8,-4,0,0,-1
144,-1,4,1,180,1,7,9,9,0,0,6,0,8,-2,2,0,0
144,-1,4,1,240,2,8,8,8,0,0,8,0,8,0,2,0,1
144,-1,4,1,300,5,9,9,9,0,0,8,2,8,0,0,2,2
144,-1,5,6,60,2,8,8,8,0,0,4,0,8,-4,4,0,-2
144,-1,5,6,120,3,7,7,7,0,0,4,0,8,-4,0,0,-1
144,-1,5,6,180,2,7,8,8,0,0,7,0,8,-1,3,0,0
144,-1,5,6,240,2,6,10,10,0,0,8,1,8,0,1,1,1
144,-1,5,6,300,2,9,10,10,0,0,9,1,8,1,1,0,2
144,-1,6,7,60,4,10,9,8,0,0,4,0,8,-4,4,0,-2
144,-1,6,7,120,3,8,8,8,0,0,5,0,8,-3,1,0,-1
144,-1,6,7,180,2,7,8,8,0,0,7,0,8,-1,2,0,0
144,-1,6,7,240,3,7,8,8,0,0,8,1,8,0,1,1,1
144,-1,6,7,300,0,0,10,5,0,0,9,1,8,1,1,0,2
144,-1,7,11,60,2,2,7,8,0,0,4,0,8,-4,4,0,-2
144,-1,7,11,120,2,7,8,8,0,0,6,0,8,-2,2,0,-1
144,-1,7,11,180,0,7,5,5,0,0,7,0,8,-1,1,0,0
144,-1,7,11,240,1,1,7,8,0,0,8,0,8,0,1,0,1
144,-1,7,11,300,3,7,7,8,0,0,9,1,8,1,1,1,2
144,-1,8,3,60,8,8,0,0,0,0,1,1,10,-9,1,1,-2
144,-1,8,3,120,3,0,0,0,0,0,4,2,10,-6,3,1,-1
144,-1,8,3,180,2,0,0,0,0,0,6,3,10,-4,2,1,0
144,-1,8,3,240,2,0,0,0,0,0,6,3,10,-4,0,0,1
144,-1,8,3,300,0,0,0,0,0,0,7,3,10,-3,1,0,2
144,-1,9,10,60,2,7,8,5,0,0,4,0,8,-4,4,0,-2
144,-1,9,10,120,3,7,7,7,0,0,5,0,8,-3,1,0,-1
144,-1,9,10,180,2,7,8,7,0,0,6,1,8,-2,1,1,0
144,-1,9,10,240,2,6,8,8,0,0,8,1,8,0,2,0,1
144,-1,9,10,300,0,6,10,8,0,0,9,1,8,1,1,0,2
144,-1,10,8,60,1,7,8,8,0,0,3,0,8,-5,3,0,-2
144,-1,10,8,120,1,7,8,8,0,0,5,0,8,-3,2,0,-1
144,-1,10,8,180,2,7,8,8,0,0,7,0,8,-1,2,0,0
144,-1,10,8,240,1,7,8,8,0,0,10,0,8,2,3,0,1
144,-1,10,8,300,0,0,10,5,0,0,10,0,8,2,0,0,2
144,-1,11,2,60,6,5,0,0,0,0,2,2,10,-8,2,2,-2
144,-1,11,2,120,0,0,0,0,0,0,2,2,10,-8,0,0,-1
144,-1,11,2,180,0,0,0,0,0,0,2,5,10,-8,0,3,0
144,-1,11,2,240,0,0,0,0,0,0,2,6,10,-8,0,1,1
144,-1,11,2,300,0,0,0,0,0,0,2,8,10,-8,0,2,2
145,1,2,6,60,10,9,0,0,5,5,0,3,4,1,0,3,-2
145,1,2,6,120,10,10,10,10,5,5,1,3,4,1,1,0,-1
145,1,2,6,180,10,10,10,10,5,5,3,4,4,0,2,1,0
145,1,2,6,240,10,10,10,10,5,5,3,5,4,-1,0,1,1
